v;allot;allotment;;;;;;;;;;;
v;allow;allowance;;;;;;;;;;;
v;allowance;allowance;;;;;;;;;;;
v;alloy;alloy;;;;;;;;;;;
v;allude;allusion;;;;;;;;;;;
v;allure;allure;allurement;;;;;;;;;;
v;ally;alliance;;;;;;;;;;;
v;alphabetise;alphabet;alphabetization;;;;;;;;;;
v;alphabetize;alphabet;alphabetization;;;;;;;;;;
v;alter;alteration;;;;;;;;;;;
v;altercate;altercation;;;;;;;;;;;
v;alternate;alternation;;;;;;;;;;;
v;aluminize;aluminization;;;;;;;;;;;
v;amalgamate;amalgamation;;;;;;;;;;;
v;amass;amassment;;;;;;;;;;;
v;amaze;amazement;;;;;;;;;;;
v;ambition;ambition;ambit;;;;;;;;;;
v;amble;amble;;;;;;;;;;;
v;ambulate;ambulance;ambulation;;;;;;;;;;
v;ambuscade;ambuscade;;;;;;;;;;;
v;ambush;ambush;;;;;;;;;;;
v;ameliorate;amelioration;;;;;;;;;;;
v;amend;amendment;;;;;;;;;;;
v;amerce;amercement;;;;;;;;;;;
v;americanise;americanism;americanization;american;;;;;;;;;
v;americanize;americanism;americanization;american;;;;;;;;;
v;ammoniate;ammoniation;;;;;;;;;;;
v;ammonify;ammonification;;;;;;;;;;;
v;amnesty;amnesty;;;;;;;;;;;
v;amortise;amortization;;;;;;;;;;;
v;amortize;amortization;;;;;;;;;;;
v;amount;amount;;;;;;;;;;;
v;amplify;amplification;;;;;;;;;;;
v;amputate;amputation;;;;;;;;;;;
v;amuse;amusement;;;;;;;;;;;
v;anaesthetize;anaesthetic;anaesthetist;anaesthetization;;;;;;;;;
v;anagram;anagram;anagrams;;;;;;;;;;
v;anagrammatize;anagrammatization;;;;;;;;;;;
v;analogize;analogy;analog;analogist;analogization;;;;;;;;
v;analyse;analyticity;analyzation;analysis;analyser;analyzer;;;;;;;
v;analyze;analysis;;;;;;;;;;;
v;anastomose;anastomosis;;;;;;;;;;;
v;anathematise;anathematization;;;;;;;;;;;
v;anathematize;anathematization;;;;;;;;;;;
v;anatomise;anatomical;anatomization;;;;;;;;;;
v;anatomize;anatomical;anatomization;;;;;;;;;;
v;anchor;anchorage;anchor;anchorite;anchorman;;;;;;;;
v;anchylose;anchylosis;;;;;;;;;;;
v;anesthetize;anesthetic;anesthetization;;;;;;;;;;
v;anger;anger;;;;;;;;;;;
v;angle;angularity;angle;angler;angling;;;;;;;;
v;anglicise;anglicism;anglicization;;;;;;;;;;
v;anglicize;anglicism;anglicization;;;;;;;;;;
v;anguish;anguish;;;;;;;;;;;
v;angulate;angulation;;;;;;;;;;;
v;animadvert;animadversion;;;;;;;;;;;
v;animalise;animation;animism;animalism;animatism;animality;animateness;animalization;animal;anime;;;
v;animalize;animation;animism;animalism;animatism;animality;animateness;animalization;animal;anime;;;
v;animate;animation;;;;;;;;;;;
v;animize;animation;animism;animalism;animatism;animality;animateness;animalization;animal;anime;;;
v;ankylose;ankylosis;;;;;;;;;;;
v;anneal;annealing;;;;;;;;;;;
v;annex;annexation;;;;;;;;;;;
v;annihilate;annihilation;;;;;;;;;;;
v;annotate;annotation;;;;;;;;;;;
v;announce;announcement;;;;;;;;;;;
v;annoy;annoyance;;;;;;;;;;;
v;annul;annulment;;;;;;;;;;;
v;annunciate;annunciation;;;;;;;;;;;
v;anodize;anode;anodization;;;;;;;;;;
v;anoint;anointment;;;;;;;;;;;
v;answer;answer;;;;;;;;;;;
v;antagonise;antagonism;antagonization;antagonist;;;;;;;;;
v;antagonize;antagonism;;;;;;;;;;;
v;ante;ant;ante;;;;;;;;;;
v;antecede;antecedent;antecessor;antecedence;antecedency;;;;;;;;
v;antelope;antelope;;;;;;;;;;;
v;anteroom;anteroom;;;;;;;;;;;
v;antevert;anteversion;;;;;;;;;;;
v;anthologize;anthology;anthologization;;;;;;;;;;
v;anthropomorphize;anthropomorphism;anthropomorphization;;;;;;;;;;
v;antic;antic;;;;;;;;;;;
v;anticipate;anticipation;;;;;;;;;;;
v;antidote;antidote;;;;;;;;;;;
v;antiquate;antiquity;antiquation;antique;;;;;;;;;
v;antique;antiquity;antiquation;antique;;;;;;;;;
v;ape;ape;aper;;;;;;;;;;
v;aphorize;aphorism;aphorization;;;;;;;;;;
v;apocopate;apocope;apocopation;;;;;;;;;;
v;apologise;apologetics;apology;apologist;;;;;;;;;
v;apologize;apology;;;;;;;;;;;
v;apostatize;apostasy;;;;;;;;;;;
v;apostrophize;apostrophe;apostrophization;;;;;;;;;;
v;apotheose;apotheosization;;;;;;;;;;;
v;apotheosize;apotheosization;;;;;;;;;;;
v;appal;appalling;;;;;;;;;;;
v;appall;appalling;;;;;;;;;;;
v;apparel;apparel;;;;;;;;;;;
v;appeal;appeal;;;;;;;;;;;
v;appear;appearance;apparition;;;;;;;;;;
v;appease;appeasement;;;;;;;;;;;
v;append;appendage;appendix;appendicitis;;;;;;;;;
v;apperceive;apperception;;;;;;;;;;;
v;appertain;appertainment;;;;;;;;;;;
v;applaud;applause;;;;;;;;;;;
v;applique;applique;;;;;;;;;;;
v;apply;application;appliance;;;;;;;;;;
v;appoint;appointment;;;;;;;;;;;
v;apportion;apportionment;;;;;;;;;;;
v;appose;apposition;appositeness;;;;;;;;;;
v;appraise;appraisal;;;;;;;;;;;
v;appreciate;appreciation;;;;;;;;;;;
v;apprehend;apprehension;;;;;;;;;;;
v;apprentice;apprentice;apprenticeship;;;;;;;;;;
v;apprise;apprisal;;;;;;;;;;;
v;apprize;apprisal;;;;;;;;;;;
v;approach;approach;;;;;;;;;;;
v;approbate;approbation;;;;;;;;;;;
v;appropriate;appropriation;;;;;;;;;;;
v;approve;approbation;approval;;;;;;;;;;
v;approximate;approximation;;;;;;;;;;;
v;aquaplane;aquaplane;;;;;;;;;;;
v;aquatint;aquatint;;;;;;;;;;;
v;arbitrage;arbitrage;arbitrager;;;;;;;;;;
v;arbitrate;arbitration;;;;;;;;;;;
v;arborize;arbor;;;;;;;;;;;
v;arc;arc;;;;;;;;;;;
v;arch;arch;archer;archness;;;;;;;;;
v;archaize;archaization;;;;;;;;;;;
v;archive;archive;archives;;;;;;;;;;
v;argue;argument;;;;;;;;;;;
v;argufy;argufication;;;;;;;;;;;
v;arm;armament;arms;arm;armor;armful;arming;armorer;;;;;
v;armor;armament;arms;arm;armor;armful;arming;armorer;;;;;
v;armour;armour;armourer;;;;;;;;;;
v;aromatise;aromatization;aroma;;;;;;;;;;
v;aromatize;aromatization;aroma;;;;;;;;;;
v;arouse;arousal;;;;;;;;;;;
v;arraign;arraignment;;;;;;;;;;;
v;arrange;arrangement;;;;;;;;;;;
v;array;array;arrayal;;;;;;;;;;
v;arrest;arrest;;;;;;;;;;;
v;arrive;arrival;;;;;;;;;;;
v;arrogate;arrogance;arrogation;;;;;;;;;;
v;arterialise;artery;arterialization;;;;;;;;;;
v;arterialize;artery;arterialization;;;;;;;;;;
v;article;article;;;;;;;;;;;
v;articulate;articulation;;;;;;;;;;;
v;ascend;accession;ascension;ascendency;ascent;ascendant;ascendent;;;;;;
v;ascertain;ascertainment;;;;;;;;;;;
v;ascribe;ascription;;;;;;;;;;;
v;ash;ash;;;;;;;;;;;
v;ask;asking;asker;;;;;;;;;;
v;asperse;aspersion;;;;;;;;;;;
v;asphalt;asphalt;;;;;;;;;;;
v;asphyxiate;asphyxiation;;;;;;;;;;;
v;aspirate;aspiration;;;;;;;;;;;
v;aspire;aspiration;;;;;;;;;;;
v;assail;assailant;assailment;assailability;;;;;;;;;
v;assassinate;assassination;;;;;;;;;;;
v;assault;assault;;;;;;;;;;;
v;assay;assay;assayal;;;;;;;;;;
v;assemble;assemblage;assembly;;;;;;;;;;
v;assent;assent;;;;;;;;;;;
v;assert;assertion;;;;;;;;;;;
v;assess;assessment;;;;;;;;;;;
v;asseverate;asseveration;;;;;;;;;;;
v;assibilate;assibilation;;;;;;;;;;;
v;assign;assignment;assignation;;;;;;;;;;
v;assimilate;assimilation;;;;;;;;;;;
v;assist;assistance;;;;;;;;;;;
v;associate;association;;;;;;;;;;;
v;assoil;assoilment;;;;;;;;;;;
v;assort;assortment;;;;;;;;;;;
v;assuage;assuagement;;;;;;;;;;;
v;assume;assumption;;;;;;;;;;;
v;assure;assurance;;;;;;;;;;;
v;asterisk;asterisk;;;;;;;;;;;
v;astonish;astonishment;;;;;;;;;;;
v;astrict;astriction;;;;;;;;;;;
v;atomise;atomization;atom;atomizer;atomiser;;;;;;;;
v;atomize;atomization;atom;atomizer;atomiser;;;;;;;;
v;atone;atonement;;;;;;;;;;;
v;atrophy;atrophy;;;;;;;;;;;
v;attach;attachment;;;;;;;;;;;
v;attack;attack;;;;;;;;;;;
v;attain;attainment;;;;;;;;;;;
v;attempt;attempt;;;;;;;;;;;
v;attend;attention;attendance;;;;;;;;;;
v;attenuate;attenuation;;;;;;;;;;;
v;attest;attestation;attestant;;;;;;;;;;
v;attire;attire;;;;;;;;;;;
v;attitudinize;attitude;attitudinization;;;;;;;;;;
v;attorn;attornment;;;;;;;;;;;
v;attract;attraction;;;;;;;;;;;
v;attribute;attribution;;;;;;;;;;;
v;attune;attunement;;;;;;;;;;;
v;auction;auction;;;;;;;;;;;
v;auctioneer;auction;auctioneer;;;;;;;;;;
v;audit;audit;;;;;;;;;;;
v;audition;audition;;;;;;;;;;;
v;augment;augmentation;;;;;;;;;;;
v;augur;augury;;;;;;;;;;;
v;auscultate;auscultation;ausultation;;;;;;;;;;
v;auspicate;auspice;auspices;;;;;;;;;;
v;authenticate;authentication;;;;;;;;;;;
v;author;authority;authorization;authoritarianism;author;authorities;authoritarian;;;;;;
v;authorise;authority;authorization;authoritarianism;author;authorities;authoritarian;;;;;;
v;authorize;authorization;;;;;;;;;;;
v;autoclave;autoclave;;;;;;;;;;;
v;autograph;autograph;;;;;;;;;;;
v;automate;automation;;;;;;;;;;;
v;automatize;automation;automatism;automatization;automat;automate;automatic;;;;;;
v;automobile;automobile;;;;;;;;;;;
v;autopsy;autopsy;;;;;;;;;;;
v;autotomize;autotomization;;;;;;;;;;;
v;avail;availability;availableness;avail;;;;;;;;;
v;avalanche;avalanche;;;;;;;;;;;
v;avenge;vengeance;vengefulness;avenger;;;;;;;;;
v;aver;averment;;;;;;;;;;;
v;average;average;;;;;;;;;;;
v;avert;aversion;;;;;;;;;;;
v;aviate;aviation;aviator;;;;;;;;;;
v;avoid;avoidance;;;;;;;;;;;
v;avouch;avouchment;;;;;;;;;;;
v;avow;avowal;;;;;;;;;;;
v;avulse;avulsion;;;;;;;;;;;
v;await;waitress;waiting;wait;waiter;;;;;;;;
v;awaken;awakening;;;;;;;;;;;
v;award;award;;;;;;;;;;;
v;awe;awfulness;awe;;;;;;;;;;
v;ax;ax;axe;;;;;;;;;;
v;axe;ax;axe;;;;;;;;;;
v;azure;azure;;;;;;;;;;;
v;baa;baa;baas;;;;;;;;;;
v;babbitt;babbitt;;;;;;;;;;;
v;babble;babble;babbler;babbling;babblement;;;;;;;;
v;baby;baby;;;;;;;;;;;
v;babysit;babysitting;;;;;;;;;;;
v;bach;bach;;;;;;;;;;;
v;bachelor;bachelor;;;;;;;;;;;
v;back;back;backing;backer;;;;;;;;;
v;back_up;back-up;;;;;;;;;;;
v;backbite;backbiter;;;;;;;;;;;
v;backfill;backfill;;;;;;;;;;;
v;backfire;backfire;;;;;;;;;;;
v;background;background;backgrounding;;;;;;;;;;
v;backhand;backhand;;;;;;;;;;;
v;backlash;backlash;;;;;;;;;;;
v;backlog;backlog;;;;;;;;;;;
v;backorder;backorder;;;;;;;;;;;
v;backpack;backpack;backpacking;;;;;;;;;;
v;backslide;backslider;backsliding;;;;;;;;;;
v;backspace;backspace;backspacer;;;;;;;;;;
v;backstitch;backstitch;;;;;;;;;;;
v;backstop;backstop;;;;;;;;;;;
v;backup;backup;;;;;;;;;;;
v;bacterize;bacterization;;;;;;;;;;;
v;badge;badge;;;;;;;;;;;
v;badger;badger;badgerer;badgering;;;;;;;;;
v;baffle;bafflement;baffle;baffled;;;;;;;;;
v;bag;baggage;bag;bagful;bagman;bagging;;;;;;;
v;bail;bailment;;;;;;;;;;;
v;bail_out;bail;bailout;;;;;;;;;;
v;bait;bait;baiting;;;;;;;;;;
v;bake;bakery;baking;bake;baker;;;;;;;;
v;balance;balance;;;;;;;;;;;
v;bald;baldness;baldy;;;;;;;;;;
v;bale;bale;balefulness;;;;;;;;;;
v;balk;balk;;;;;;;;;;;
v;balkanise;balkanization;balkans;;;;;;;;;;
v;balkanize;balkanization;balkans;;;;;;;;;;
v;ball;ball;;;;;;;;;;;
v;ballast;ballast;;;;;;;;;;;
v;balloon;balloon;ballooning;balloonist;;;;;;;;;
v;ballot;ballot;balloting;;;;;;;;;;
v;ballyhoo;ballyhoo;;;;;;;;;;;
v;bamboozle;bamboozlement;;;;;;;;;;;
v;ban;ban;;;;;;;;;;;
v;band;band;banding;;;;;;;;;;
v;bandage;bandage;bandaging;;;;;;;;;;
v;bang;bang;;;;;;;;;;;
v;banish;banishment;;;;;;;;;;;
v;bank;banking;;;;;;;;;;;
v;bankroll;bankroll;;;;;;;;;;;
v;bankrupt;bankruptcy;bankrupt;;;;;;;;;;
v;banquet;banquet;banqueting;;;;;;;;;;
v;banter;banter;;;;;;;;;;;
v;baptise;baptism;baptist;baptists;;;;;;;;;
v;baptize;baptism;;;;;;;;;;;
v;bar;bar;bars;barman;barring;;;;;;;;
v;barb;barb;;;;;;;;;;;
v;barbarise;barbarization;;;;;;;;;;;
v;barbarize;barbarism;;;;;;;;;;;
v;barbecue;barbecue;barbecuing;;;;;;;;;;
v;barber;barber;;;;;;;;;;;
v;bard;bard;;;;;;;;;;;
v;bare;bareness;barite;baring;;;;;;;;;
v;bargain;bargain;;;;;;;;;;;
v;barge;barge;bargee;bargeman;;;;;;;;;
v;bark;bark;barker;;;;;;;;;;
v;barkeep;barkeep;barkeeper;;;;;;;;;;
v;barnstorm;barnstormer;;;;;;;;;;;
v;barrack;barrack;barracks;barracking;;;;;;;;;
v;barrage;barrage;;;;;;;;;;;
v;barrel;barrels;barrel;barrelful;;;;;;;;;
v;barricade;barricade;;;;;;;;;;;
v;bartend;bartender;;;;;;;;;;;
v;barter;barter;;;;;;;;;;;
v;base;basis;base;;;;;;;;;;
v;bash;bashfulness;bash;;;;;;;;;;
v;basify;basification;;;;;;;;;;;
v;basset;basset;;;;;;;;;;;
v;bastardise;bastardization;;;;;;;;;;;
v;bastardize;bastardization;bastard;;;;;;;;;;
v;baste;bastion;bast;baste;basting;;;;;;;;
v;bastinado;bastinado;;;;;;;;;;;
v;bat;batting;;;;;;;;;;;
v;batch;batch;;;;;;;;;;;
v;bath;bath;bathe;bather;bathing;;;;;;;;
v;bathe;bath;bathe;bather;bathing;;;;;;;;
v;batik;batik;;;;;;;;;;;
v;batten;batten;;;;;;;;;;;
v;batter;battery;batter;battering;;;;;;;;;
v;battle;battle;;;;;;;;;;;
v;baulk;baulk;;;;;;;;;;;
v;bawl;bawling;;;;;;;;;;;
v;bay;bay;bai;bayer;;;;;;;;;
v;bayonet;bayonet;;;;;;;;;;;
v;be;being;;;;;;;;;;;
v;beach;beach;;;;;;;;;;;
v;beachcomb;beachcomber;;;;;;;;;;;
v;beacon;beacon;;;;;;;;;;;
v;bead;beads;bead;beading;;;;;;;;;
v;beak;beak;;;;;;;;;;;
v;beam;beam;;;;;;;;;;;
v;bear;birth;bearing;;;;;;;;;;
v;beard;beard;;;;;;;;;;;
v;beat;beat;beating;beater;;;;;;;;;
v;beatify;beatification;;;;;;;;;;;
v;beautify;beauty;beautification;beautician;;;;;;;;;
v;beaver;beaver;;;;;;;;;;;
v;bebop;bebop;;;;;;;;;;;
v;bed;bed;bedding;;;;;;;;;;
v;bedazzle;bedazzlement;;;;;;;;;;;
v;bedevil;bedevilment;;;;;;;;;;;
v;bedizen;bedizenment;;;;;;;;;;;
v;beef;beef;;;;;;;;;;;
v;beep;beep;;;;;;;;;;;
v;beeswax;beeswax;;;;;;;;;;;
v;beetle;beetle;;;;;;;;;;;
v;befool;befooling;;;;;;;;;;;
v;befoul;befoulment;;;;;;;;;;;
v;befuddle;befuddlement;;;;;;;;;;;
v;beg;beggary;;;;;;;;;;;
v;beggar;beggary;;;;;;;;;;;
v;begin;beginning;;;;;;;;;;;
v;beguile;beguilement;;;;;;;;;;;
v;behave;behavior;;;;;;;;;;;
v;behead;beheading;;;;;;;;;;;
v;behold;beholder;beholding;;;;;;;;;;
v;belay;belay;;;;;;;;;;;
v;belch;belch;;;;;;;;;;;
v;beleaguer;beleaguering;beleaguerment;;;;;;;;;;
v;belie;belie;;;;;;;;;;;
v;believe;belief;;;;;;;;;;;
v;belittle;belittling;belittlement;;;;;;;;;;
v;bell;bell;belle;belling;bellman;;;;;;;;
v;bellow;bellow;bellows;bellowing;;;;;;;;;
v;belly;belly;bellis;bellyful;;;;;;;;;
v;bellyache;bellyache;bellyacher;;;;;;;;;;
v;belong;belongings;belonging;;;;;;;;;;
v;belove;beloved;;;;;;;;;;;
v;belt;belt;belting;;;;;;;;;;
v;bemadden;madness;;;;;;;;;;;
v;bemuse;bemusement;;;;;;;;;;;
v;bench;bench;;;;;;;;;;;
v;bend;bend;bends;bender;bending;;;;;;;;
v;benefice;beneficiary;beneficence;benefice;;;;;;;;;
v;benefit;benefit;;;;;;;;;;;
v;bequeath;bequest;;;;;;;;;;;
v;berate;berating;;;;;;;;;;;
v;bereave;bereavement;;;;;;;;;;;
v;berry;berry;;;;;;;;;;;
v;berth;berth;;;;;;;;;;;
v;besiege;seige;;;;;;;;;;;
v;besprinkle;besprinkling;;;;;;;;;;;
v;best;best;;;;;;;;;;;
v;bestialize;bestiality;bestialization;beast;;;;;;;;;
v;bestow;bestowal;;;;;;;;;;;
v;bet;bet;;;;;;;;;;;
v;betray;betrayal;;;;;;;;;;;
v;betroth;betrothal;;;;;;;;;;;
v;better;betterment;;;;;;;;;;;
v;bevel;bevel;;;;;;;;;;;
v;bewilder;bewilderment;;;;;;;;;;;
v;bewitch;bewitchment;;;;;;;;;;;
v;bias;bias;;;;;;;;;;;
v;bib;bib;;;;;;;;;;;
v;bicker;bicker;bickering;;;;;;;;;;
v;bicycle;bicycle;bicycling;bicyclist;;;;;;;;;
v;bid;bid;bidding;;;;;;;;;;
v;biff;biff;;;;;;;;;;;
v;bifurcate;bifurcation;;;;;;;;;;;
v;bight;bight;;;;;;;;;;;
v;bike;bike;;;;;;;;;;;
v;bilge;bilge;bilges;;;;;;;;;;
v;bill;bill;billing;;;;;;;;;;
v;billet;billet;;;;;;;;;;;
v;billow;billow;;;;;;;;;;;
v;bin;bin;binful;;;;;;;;;;
v;bind;bind;;;;;;;;;;;
v;binge;binge;;;;;;;;;;;
v;bio-assay;bio-assay;;;;;;;;;;;
v;bioassay;bioassay;;;;;;;;;;;
v;birch;birch;;;;;;;;;;;
v;bird;bird;birding;;;;;;;;;;
v;birdie;birdie;;;;;;;;;;;
v;birdlime;birdlime;;;;;;;;;;;
v;birdnest;birdnesting;;;;;;;;;;;
v;birl;birling;;;;;;;;;;;
v;birle;birling;;;;;;;;;;;
v;birr;birr;;;;;;;;;;;
v;birth;birth;birthing;;;;;;;;;;
v;birthe;birth;birthing;;;;;;;;;;
v;bisect;bisection;;;;;;;;;;;
